admitto-natus-cubo-censura-antepono-condico,Fumigène/Arc/Hibou/Dague/Fromage/Viandes séchées/Hibou/Gourde d'eau/Potion de soin/Torche,12,"Jour 1; Un chasseur de trésors s'est présenté à moi; Attiré et impressionné par mes trésors il voulait discuter entre aventurier·e, ont à passé un bon momentJour 2; Un château abandonné au milieu d'une forêt; Il ne semblait n'y avoir personne dans ce château, je pourrais peut-être trouver un endroit où m'installer pour la nuit; Je me suis installé·e dans une chambre à l'abri du vent et allumé un feu; J'entendais un bruit provenant du sous-sol du château, on aurait dit des bruits de pas et de métal qui s'entrechoquaient; En arrivant au sous-sol, je suis tombé·e sur des armures animées par la magie, elles protégeaient probablement quelque chose; J'ai poussé une porte piégée et une flèche sortie d'un mur s'est plantée directement dans mon ventre, j'ai pu éviter la mort grâce à une potion de soins; Derrière la porte se trouvait une salle au trésor, j'y ai trouvé une petite statuette en or particulièrement sublime; Je ne pouvais malheureusement pas l'emporter avec moiJour 3; Une journée de balade en forêt; C'était une longue journée de marcheJour 4; Des loups !; J'étais suffisamment armé pour leur tenir tête"
adnuo-fuga-utrum-socius-advenio-turpis,Fumigène/Arc/Hibou/Dague/Fromage/Viandes séchées/Hibou/Gourde d'eau/Potion de soin/Torche,7,"Jour 1; Je me baladais dans un marché, au milieu de la foule, quand j'ai entendu un cri dans ma direction 'Au voleur !'; Heureusement, j'avais de quoi me défendre ! Il est reparti bredouilleJour 2; Un collectionneur, il devrait pouvoir m'acheter quelques broutilles; Il était intéressé par un de mes objets de valeurJour 3; Un bon endroit pour faire une pause; J'avais pu rallumer ce vieux feu de camp; C'était le bon moment pour un bon repas; Il était temps de reprendre la routeJour 4; Devant moi se trouvait une rivière de lave, impossible de continuer sans traverser"
adsidue-coma-tergo-brevis-odit-tribuo,Fumigène/Arc/Hibou/Dague/Fromage/Viandes séchées/Hibou/Gourde d'eau/Potion de soin/Torche,6,"Jour 1; Des créatures ailées des enfers me pourchassaient; J'ai réussi à les tenir à distance, elles devraient me laisser tranquille pour un momentJour 2; Une longue journée en montagne; C'était une longue journée de marcheJour 3; Une journée de balade en forêt; C'était une longue journée de marcheJour 4; Un petit bosquet dans la pénombre; J'avais de quoi m'éclairer, j'ai pu avancer... Je crois avoir vu quelque chose bouger !; Un vampire ! Il était rapide, je n'avais aucune chance contre lui !"
adsuesco-subvenio-adfero-curto-optio-curis,Fumigène/Arc/Hibou/Dague/Fromage/Viandes séchées/Hibou/Gourde d'eau/Potion de soin/Torche,7,"Jour 1; Un bon endroit pour faire une pause; J'avais pu rallumer ce vieux feu de camp; C'était le bon moment pour un bon repas; Il était temps de reprendre la routeJour 2; Un chasseur de trésors s'est présenté à moi; Il m'a donné une carte au trésor et m'a demandé de revenir le voir si je trouvais quelque chose; GET calamitas-tumultus-articulus-titulus-coerceo-vulgoGET speculum-decens-utor-bellicus-at-creatorGET cuppedia-usitas-ascisco-suspendo-aiunt-peccatusGET cui-antepono-asperiores-valens-a-victusJour 3; Une ferme tenue par un couple de personnes âgées; Le couple me proposait d'acheter quelques produits; Je n'avais malheureusement pas de quoi leur acheter des produits, ils m'ont quand même donné des œufsJour 4; Un dragon dormait juste devant moi. Derrière lui se trouvait un trésor d'une valeur inestimable. Repartir vivant avec quelques pierres précieuses, c'était l'assurance d'une vie paisible; J'ai réussi à me faufiler. Mais je n'avais pas de place dans mon sac...; J'ai réussi à me faufiler sans un bruit et à récupérer quelque chose"
aduro-magni-charisma-audacia-atavus-odio,Fumigène/Arc/Hibou/Dague/Fromage/Viandes séchées/Hibou/Gourde d'eau/Potion de soin/Torche,10,"Jour 1; Une ferme tenue par un couple de personnes âgées; Le couple me proposait d'acheter quelques produits; Je n'avais malheureusement pas de quoi leur acheter des produits, ils m'ont quand même donné des œufs; Je n'avais pas de place dans mon sac pour les emporterJour 2; Il faisait vraiment très sombre ici; J'avais de quoi m'éclairerJour 3; Un dragon dormait juste devant moi. Derrière lui se trouvait un trésor d'une valeur inestimable. Repartir vivant avec quelques pierres précieuses, c'était l'assurance d'une vie paisible; J'ai réussi à me faufiler. Mais je n'avais pas de place dans mon sac...; J'ai réussi à me faufiler sans un bruit et à récupérer quelque choseJour 4; Un bon endroit pour faire une pause; J'avais pu rallumer ce vieux feu de camp; C'était le bon moment pour un bon repas; Il était temps de reprendre la routeJour 5; Une journée de balade en forêt; C'était une longue journée de marche"
altus-quaerat-coaegresco-cupressus-atque-creber,Fumigène/Arc/Hibou/Dague/Fromage/Viandes séchées/Hibou/Gourde d'eau/Potion de soin/Torche,8,"Jour 1; Une chasseuse de trésors s'est présentée à moi; Elle m'a donnée une carte au trésor et m'a demandée de revenir la voir si je trouvais quelque chose; GET suscipit-attonbitus-defessus-bonus-aestas-perferendisGET atque-arcesso-arbitro-ait-baiulus-verbumGET degenero-aureus-triduana-nesciunt-amicitia-depereoGET corroboro-virga-celer-candidus-coma-ciminatioJour 2; Dans des ruines abandonnées, un escalier descendait dans l'obscurité; L'exploration a été bien plus simple avec de la lumière; J'entendais des bruits qui provenaient du fond de la crypte; C'étaient des morts-vivants. Heureusement que j'avais de quoi me défendre; La tombe d'un roi ornée de pierres précieuses, elle était scellée par un sortilègeJour 3; Un loup !; J'étais suffisamment armé pour lui tenir têteJour 4; Une cave sombre; J'avais de quoi m'éclairer, j'ai pu avancer... Je crois avoir vu quelque chose bouger !; Un vampire ! Il était rapide, je n'avais aucune chance contre lui !Jour 5; Un dragon dormait juste devant moi. Derrière lui se trouvait un trésor d'une valeur inestimable. Repartir vivant avec quelques pierres précieuses, c'était l'assurance d'une vie paisible; J'ai réussi à me faufiler. Mais je n'avais pas de place dans mon sac...; J'ai réussi à me faufiler sans un bruit et à récupérer quelque chose"
approbo-colo-auctus-ultio-blandior-adipisci,Fumigène/Arc/Hibou/Dague/Fromage/Viandes séchées/Hibou/Gourde d'eau/Potion de soin/Torche,4,"Jour 1; Des créatures ailées des enfers me pourchassaient; J'ai réussi à les tenir à distance, elles devraient me laisser tranquille pour un momentJour 2; Un collectionneur, il devrait pouvoir m'acheter quelques broutilles; Je n'avais rien pour lui malheureusementJour 3; Dans des ruines abandonnées, un escalier descendait dans l'obscurité; L'exploration a été bien plus simple avec de la lumière; J'entendais des bruits qui provenaient du fond de la crypte; C'étaient des morts-vivants. Heureusement que j'avais de quoi me défendre; La tombe d'un roi ornée de pierres précieuses, elle était scellée par un sortilègeJour 4; Devant moi se trouvait une rivière de lave, impossible de continuer sans traverser"
approbo-soleo-solio-iusto-tabula-hic,Fumigène/Arc/Hibou/Dague/Fromage/Viandes séchées/Hibou/Gourde d'eau/Potion de soin/Torche,4,"Jour 1; Une journée de balade en forêt; C'était une longue journée de marcheJour 2; Un village; Il y avait un grand bûcher au milieu d'un village, où ils pratiquaient la chasse aux sorciers; En restant discret, je n'avais rien à craindre; Mais j'ai quand même abandonné quelques items pour ne pas me faire attraperJour 3; Un dragon dormait juste devant moi. Derrière lui se trouvait un trésor d'une valeur inestimable. Repartir vivant avec quelques pierres précieuses, c'était l'assurance d'une vie paisible; J'ai réussi à me faufiler sans un bruit et à récupérer quelque choseJour 4; Une ferme tenue par un couple de personnes âgées; Le couple me proposait d'acheter quelques produits; POST {egg: boolean, cheese: boolean, bread: boolean, milk: boolean}; Je n'avais besoin de rienJour 5; Une falaise se dressait devant moi; Je ferais mieux de trouver un nouveau passage"
asperiores-deleo-voluptatem-voluptatem-vobis-ara,Fumigène/Arc/Hibou/Dague/Fromage/Viandes séchées/Hibou/Gourde d'eau/Potion de soin/Torche,10,"Jour 1; Un village; Il y avait un grand bûcher au milieu d'un village, où ils pratiquaient la chasse aux sorciers; En restant discret, je n'avais rien à craindreJour 2; Un bon endroit pour faire une pause; J'avais pu rallumer ce vieux feu de camp; C'était le bon moment pour un bon repas; Il était temps de reprendre la routeJour 3; Un petit bosquet dans la pénombre; J'avais de quoi m'éclairer, j'ai pu avancer... Je crois avoir vu quelque chose bouger !; C'était un vampire ! Il m'a laissé la vie sauve contre mes trésorsJour 4; Je me baladais dans un marché, au milieu de la foule, quand j'ai entendu un cri dans ma direction 'Au voleur !'; Heureusement, j'avais de quoi me défendre ! Il est reparti bredouilleJour 5; Une chasseuse de trésors s'est présentée à moi; Elle m'a donnée une carte au trésor et m'a demandée de revenir la voir si je trouvais quelque chose; GET altus-quaerat-coaegresco-cupressus-atque-creberGET ea-argentum-ea-abutor-degusto-currusGET admitto-natus-cubo-censura-antepono-condicoJour 6; Devant moi se trouvait une rivière de lave, impossible de continuer sans traverser"
atque-arcesso-arbitro-ait-baiulus-verbum,Fumigène/Arc/Hibou/Dague/Fromage/Viandes séchées/Hibou/Gourde d'eau/Potion de soin/Torche,6,"Jour 1; Un collectionneur, il devrait pouvoir m'acheter quelques broutilles; Je n'avais rien pour lui malheureusementJour 2; Un village; Il y avait un grand bûcher au milieu d'un village, où ils pratiquaient la chasse aux sorciers; En restant discret, je n'avais rien à craindreJour 3; Des loups !; J'étais suffisamment armé pour leur tenir têteJour 4; Je me baladais dans un marché, au milieu de la foule, quand j'ai entendu un cri dans ma direction 'Au voleur !'; Heureusement, j'avais de quoi me défendre ! Il est reparti bredouille"
Aztec,Fumigène/Arc/Hibou/Dague/Fromage/Viandes séchées/Hibou/Gourde d'eau/Potion de soin/Torche,0,Jour 1; Une énorme soucoupe en or maintenue par de grandes chaînes; J'ai essayé de déposer des objets dans la soucoupe mais rien ne s'est passé
blandior-utique-exercitationem-venustas-curto-patrocinor,Fumigène/Arc/Hibou/Dague/Fromage/Viandes séchées/Hibou/Gourde d'eau/Potion de soin/Torche,6,"Jour 1; Il faisait vraiment très sombre ici; J'avais de quoi m'éclairerJour 2; Une ferme tenue par un couple de personnes âgées; Le couple me proposait d'acheter quelques produits; Je n'avais malheureusement pas de quoi leur acheter des produits, ils m'ont quand même donné des œufsJour 3; Une journée de balade en forêt; C'était une longue journée de marcheJour 4; Dans des ruines abandonnées, un escalier descendait dans l'obscurité; L'exploration a été bien plus simple avec de la lumière; J'entendais des bruits qui provenaient du fond de la crypte; C'étaient des morts-vivants. Heureusement que j'avais de quoi me défendre; La tombe d'un roi ornée de pierres précieuses, elle était scellée par un sortilège"
calamitas-tumultus-articulus-titulus-coerceo-vulgo,Fumigène/Arc/Hibou/Dague/Fromage/Viandes séchées/Hibou/Gourde d'eau/Potion de soin/Torche,0,"Jour 1; Devant moi se trouvait une rivière de lave, impossible de continuer sans traverser"
canis-vapulus-recusandae-tertius-umquam-aspernatur,Fumigène/Arc/Hibou/Dague/Fromage/Viandes séchées/Hibou/Gourde d'eau/Potion de soin/Torche,5,"Jour 1; Je me baladais dans un marché, au milieu de la foule, quand j'ai entendu un cri dans ma direction 'Au voleur !'; Heureusement, j'avais de quoi me défendre ! Il est reparti bredouilleJour 2; Des créatures ailées des enfers me pourchassaient; J'ai réussi à les tenir à distance, elles devraient me laisser tranquille pour un momentJour 3; Un village; Il y avait un grand bûcher au milieu d'un village, où ils pratiquaient la chasse aux sorciers; En restant discret, je n'avais rien à craindreJour 4; Un loup !; J'étais suffisamment armé pour lui tenir tête"
caveo-depono-adipiscor-abduco-ancilla-curiositas,Fumigène/Arc/Hibou/Dague/Fromage/Viandes séchées/Hibou/Gourde d'eau/Potion de soin/Torche,5,"Jour 1; Dans des ruines abandonnées, un escalier descendait dans l'obscurité; L'exploration a été bien plus simple avec de la lumière; J'entendais des bruits qui provenaient du fond de la crypte; C'étaient des morts-vivants. Heureusement que j'avais de quoi me défendre; La tombe d'un roi ornée de pierres précieuses, elle était scellée par un sortilègeJour 2; Une falaise se dressait devant moi; Je ferais mieux de trouver un nouveau passageJour 3; Une journée de balade en forêt; C'était une longue journée de marche"
caveo-tametsi-crur-velit-vesper-casus,Fumigène/Arc/Hibou/Dague/Fromage/Viandes séchées/Hibou/Gourde d'eau/Potion de soin/Torche,2,"Jour 1; Un château abandonné au milieu d'une forêt; Il ne semblait n'y avoir personne dans ce château, je pourrais peut-être trouver un endroit où m'installer pour la nuit; Je me suis installé·e dans une chambre à l'abri du vent et allumé un feu; J'entendais un bruit provenant du sous-sol du château, on aurait dit des bruits de pas et de métal qui s'entrechoquaient; En arrivant au sous-sol, je suis tombé·e sur des armures animées par la magie, elles protégeaient probablement quelque chose; J'ai poussé une porte piégée et une flèche sortie d'un mur s'est plantée directement dans mon ventre, je vais peut-être mourir ici"
cetera-claustrum-deporto-talis-capitulus-depromo,Fumigène/Arc/Hibou/Dague/Fromage/Viandes séchées/Hibou/Gourde d'eau/Potion de soin/Torche,14,"Jour 1; Dans des ruines abandonnées, un escalier descendait dans l'obscurité; L'exploration a été bien plus simple avec de la lumière; J'entendais des bruits qui provenaient du fond de la crypte; C'étaient des morts-vivants. Heureusement que j'avais de quoi me défendre; La tombe d'un roi ornée de pierres précieuses, elle était scellée par un sortilègeJour 2; Un loup !; J'étais suffisamment armé pour lui tenir têteJour 3; Une journée de balade en forêt; C'était une longue journée de marcheJour 4; Un bon endroit pour faire une pause; J'avais pu rallumer ce vieux feu de camp; C'était le bon moment pour un bon repas; Il était temps de reprendre la routeJour 5; Une longue journée en montagne; C'était une longue journée de marche"
cognatus-ciminatio-baiulus-vester-eligendi-capitulus,Fumigène/Arc/Hibou/Dague/Fromage/Viandes séchées/Hibou/Gourde d'eau/Potion de soin/Torche,4,"Jour 1; Il faisait vraiment très sombre ici; J'avais de quoi m'éclairerJour 2; Un petit bosquet dans la pénombre; J'avais de quoi m'éclairer, j'ai pu avancer... Je crois avoir vu quelque chose bouger !; Une vampire ! Elle était rapide, je n'avais aucune chance contre elle !Jour 3; Une journée de balade en forêt; C'était une longue journée de marcheJour 4; Devant moi se trouvait une rivière de lave, impossible de continuer sans traverser"
concido-attero-averto-thymbra-cedo-quam,Fumigène/Arc/Hibou/Dague/Fromage/Viandes séchées/Hibou/Gourde d'eau/Potion de soin/Torche,9,"Jour 1; Une longue journée en montagne; C'était une longue journée de marcheJour 2; Des loups !; J'étais suffisamment armé pour leur tenir têteJour 3; Je me baladais dans un marché, au milieu de la foule, quand j'ai entendu un cri dans ma direction 'Au voleur !'; Heureusement, j'avais de quoi me défendre ! Il est reparti bredouilleJour 4; Un chasseur de trésors s'est présenté à moi; Il m'a donné une carte au trésor et m'a demandé de revenir le voir si je trouvais quelque chose; GET deprecator-torrens-complectus-desidero-apostolus-stabilisGET adsuesco-subvenio-adfero-curto-optio-curisGET admitto-natus-cubo-censura-antepono-condicoGET somnus-cupressus-crapula-creptio-cohaero-cariesJour 5; Un château abandonné au milieu d'une forêt; Il ne semblait n'y avoir personne dans ce château, je pourrais peut-être trouver un endroit où m'installer pour la nuit; Je me suis installé·e dans une chambre à l'abri du vent et allumé un feu; J'entendais un bruit provenant du sous-sol du château, on aurait dit des bruits de pas et de métal qui s'entrechoquaient; En arrivant au sous-sol, je suis tombé·e sur des armures animées par la magie, elles protégeaient probablement quelque chose; J'ai poussé une porte piégée et une flèche sortie d'un mur s'est plantée directement dans mon ventre, je vais peut-être mourir ici"
corroboro-virga-celer-candidus-coma-ciminatio,Fumigène/Arc/Hibou/Dague/Fromage/Viandes séchées/Hibou/Gourde d'eau/Potion de soin/Torche,4,"Jour 1; Une ferme tenue par un couple de personnes âgées; Le couple me proposait d'acheter quelques produits; Je n'avais malheureusement pas de quoi leur acheter des produits, ils m'ont quand même donné des œufsJour 2; Des loups !; J'étais suffisamment armé pour leur tenir têteJour 3; Devant moi se trouvait une rivière de lave, impossible de continuer sans traverser"
coruscus-nemo-victoria-conservo-tamen-alias,Fumigène/Arc/Hibou/Dague/Fromage/Viandes séchées/Hibou/Gourde d'eau/Potion de soin/Torche,8,"Jour 1; Un bon endroit pour faire une pause; J'avais pu rallumer ce vieux feu de camp; C'était le bon moment pour un bon repas; Il était temps de reprendre la routeJour 2; Un village; Il y avait un grand bûcher au milieu d'un village, où ils pratiquaient la chasse aux sorciers; En restant discret, je n'avais rien à craindreJour 3; Une journée de balade en forêt; C'était une longue journée de marche"
cui-antepono-asperiores-valens-a-victus,Fumigène/Arc/Hibou/Dague/Fromage/Viandes séchées/Hibou/Gourde d'eau/Potion de soin/Torche,0,"Jour 1; Devant moi se trouvait une rivière de lave, impossible de continuer sans traverser"
cuppedia-usitas-ascisco-suspendo-aiunt-peccatus,Fumigène/Arc/Hibou/Dague/Fromage/Viandes séchées/Hibou/Gourde d'eau/Potion de soin/Torche,5,"Jour 1; Des créatures ailées des enfers me pourchassaient; J'ai réussi à les tenir à distance, elles devraient me laisser tranquille pour un momentJour 2; Il faisait vraiment très sombre ici; J'avais de quoi m'éclairerJour 3; Un collectionneur, il devrait pouvoir m'acheter quelques broutilles; Je n'avais rien pour lui malheureusementJour 4; Un dragon dormait juste devant moi. Derrière lui se trouvait un trésor d'une valeur inestimable. Repartir vivant avec quelques pierres précieuses, c'était l'assurance d'une vie paisible; J'ai réussi à me faufiler sans un bruit et à récupérer quelque choseJour 5; Un château abandonné au milieu d'une forêt; Il ne semblait n'y avoir personne dans ce château, je pourrais peut-être trouver un endroit où m'installer pour la nuit; Je me suis installé·e dans une chambre à l'abri du vent et allumé un feu; J'entendais un bruit provenant du sous-sol du château, on aurait dit des bruits de pas et de métal qui s'entrechoquaient; En arrivant au sous-sol, je suis tombé·e sur des armures animées par la magie, elles protégeaient probablement quelque chose; J'ai poussé une porte piégée et une flèche sortie d'un mur s'est plantée directement dans mon ventre, je vais peut-être mourir ici"
curtus-abbas-accommodo-ipsam-in-volo,Fumigène/Arc/Hibou/Dague/Fromage/Viandes séchées/Hibou/Gourde d'eau/Potion de soin/Torche,9,"Jour 1; Une falaise se dressait devant moi; Je ferais mieux de trouver un nouveau passageJour 2; Dans des ruines abandonnées, un escalier descendait dans l'obscurité; L'exploration a été bien plus simple avec de la lumière; J'entendais des bruits qui provenaient du fond de la crypte; C'étaient des morts-vivants. Heureusement que j'avais de quoi me défendre; La tombe d'un roi ornée de pierres précieuses, elle était scellée par un sortilègeJour 3; Des créatures ailées des enfers me pourchassaient; J'ai réussi à les tenir à distance, elles devraient me laisser tranquille pour un momentJour 4; Un dragon dormait juste devant moi. Derrière lui se trouvait un trésor d'une valeur inestimable. Repartir vivant avec quelques pierres précieuses, c'était l'assurance d'une vie paisible; J'ai réussi à me faufiler sans un bruit et à récupérer quelque choseJour 5; Une longue journée en montagne; C'était une longue journée de marcheJour 6; Un collectionneur, il devrait pouvoir m'acheter quelques broutilles; Il était intéressé par 2 objets de valeur"
defaeco-thema-aestivus-debeo-damnatio-patior,Fumigène/Arc/Hibou/Dague/Fromage/Viandes séchées/Hibou/Gourde d'eau/Potion de soin/Torche,11,"Jour 1; Il faisait vraiment très sombre ici; J'avais de quoi m'éclairerJour 2; Dans des ruines abandonnées, un escalier descendait dans l'obscurité; L'exploration a été bien plus simple avec de la lumière; J'entendais des bruits qui provenaient du fond de la crypte; C'étaient des morts-vivants. Heureusement que j'avais de quoi me défendre; La tombe d'un roi ornée de pierres précieuses, elle était scellée par un sortilègeJour 3; Un village; Il y avait un grand bûcher au milieu d'un village, où ils pratiquaient la chasse aux sorciers; En restant discret, je n'avais rien à craindreJour 4; Une ferme tenue par un couple de personnes âgées; Le couple me proposait d'acheter quelques produits; Je n'avais malheureusement pas de quoi leur acheter des produits, ils m'ont quand même donné des œufsJour 5; Un dragon dormait juste devant moi. Derrière lui se trouvait un trésor d'une valeur inestimable. Repartir vivant avec quelques pierres précieuses, c'était l'assurance d'une vie paisible; J'ai réussi à me faufiler sans un bruit et à récupérer quelque choseJour 6; Un bon endroit pour faire une pause; J'avais pu rallumer ce vieux feu de camp; C'était le bon moment pour un bon repas; Il était temps de reprendre la route"
degenero-aureus-triduana-nesciunt-amicitia-depereo,Fumigène/Arc/Hibou/Dague/Fromage/Viandes séchées/Hibou/Gourde d'eau/Potion de soin/Torche,1,"Jour 1; Je me baladais dans un marché, au milieu de la foule, quand j'ai entendu un cri dans ma direction 'Au voleur !'; Heureusement, j'avais de quoi me défendre ! Il est reparti bredouilleJour 2; Devant moi se trouvait une rivière de lave, impossible de continuer sans traverser"
delinquo-concedo-velum-pecto-testimonium-deputo,Fumigène/Arc/Hibou/Dague/Fromage/Viandes séchées/Hibou/Gourde d'eau/Potion de soin/Torche,1,"Jour 1; Un chasseur de trésors s'est présenté à moi; Attiré et impressionné par mes trésors il voulait discuter entre aventurier·e, ont à passé un bon momentJour 2; Devant moi se trouvait une rivière de lave, impossible de continuer sans traverser"
deprecator-torrens-complectus-desidero-apostolus-stabilis,Fumigène/Arc/Hibou/Dague/Fromage/Viandes séchées/Hibou/Gourde d'eau/Potion de soin/Torche,4,"Jour 1; Une longue journée en montagne; C'était une longue journée de marcheJour 2; Un loup !; J'étais suffisamment armé pour lui tenir têteJour 3; Devant moi se trouvait une rivière de lave, impossible de continuer sans traverser"
ea-argentum-ea-abutor-degusto-currus,Fumigène/Arc/Hibou/Dague/Fromage/Viandes séchées/Hibou/Gourde d'eau/Potion de soin/Torche,6,"Jour 1; Un dragon dormait juste devant moi. Derrière lui se trouvait un trésor d'une valeur inestimable. Repartir vivant avec quelques pierres précieuses, c'était l'assurance d'une vie paisible; J'ai réussi à me faufiler sans un bruit et à récupérer quelque choseJour 2; Un bon endroit pour faire une pause; J'avais pu rallumer ce vieux feu de camp; C'était le bon moment pour un bon repas; Il était temps de reprendre la routeJour 3; Devant moi se trouvait une rivière de lave, impossible de continuer sans traverser"
facere-pariatur-comes-vinum-animi-ter,Fumigène/Arc/Hibou/Dague/Fromage/Viandes séchées/Hibou/Gourde d'eau/Potion de soin/Torche,0,"Jour 1; Devant moi se trouvait une rivière de lave, impossible de continuer sans traverser"
hic-sursum-cursus-socius-sufficio-cresco,Fumigène/Arc/Hibou/Dague/Fromage/Viandes séchées/Hibou/Gourde d'eau/Potion de soin/Torche,9,"Jour 1; Un bon endroit pour faire une pause; J'avais pu rallumer ce vieux feu de camp; C'était le bon moment pour un bon repas; Il était temps de reprendre la routeJour 2; Un collectionneur, il devrait pouvoir m'acheter quelques broutilles; Il était intéressé par un de mes objets de valeurJour 3; Une chasseuse de trésors s'est présentée à moi; Elle m'a donnée une carte au trésor et m'a demandée de revenir la voir si je trouvais quelque chose; GET adsidue-coma-tergo-brevis-odit-tribuoGET concido-attero-averto-thymbra-cedo-quamGET cetera-claustrum-deporto-talis-capitulus-depromoJour 4; Un petit bosquet dans la pénombre; J'avais de quoi m'éclairer, j'ai pu avancer... Je crois avoir vu quelque chose bouger !; Une vampire ! Elle était rapide, je n'avais aucune chance contre elle !Jour 5; Une longue journée en montagne; C'était une longue journée de marche"
optio-unus-acervus-uterque-illum-valetudo,Fumigène/Arc/Hibou/Dague/Fromage/Viandes séchées/Hibou/Gourde d'eau/Potion de soin/Torche,1,"Jour 1; Il faisait vraiment très sombre ici; J'avais de quoi m'éclairerJour 2; Devant moi se trouvait une rivière de lave, impossible de continuer sans traverser"
paens-desino-sui-contigo-patior-autus,Fumigène/Arc/Hibou/Dague/Fromage/Viandes séchées/Hibou/Gourde d'eau/Potion de soin/Torche,3,"Jour 1; Une ferme tenue par un couple de personnes âgées; Le couple me proposait d'acheter quelques produits; Je n'avais malheureusement pas de quoi leur acheter des produits, ils m'ont quand même donné des œufsJour 2; Une longue journée en montagne; C'était une longue journée de marcheJour 3; Je me baladais dans un marché, au milieu de la foule, quand j'ai entendu un cri dans ma direction 'Au voleur !'; Heureusement, j'avais de quoi me défendre ! Il est reparti bredouilleJour 4; Un collectionneur, il devrait pouvoir m'acheter quelques broutilles; Je n'avais rien pour lui malheureusement"
