adsidue-coma-tergo-brevis-odit-tribuo,Armure en pierre/Lait/Bouclier en bois/Baguette de pain/Gourde d'eau/Hibou/Dague/Torche/Fiole remplie de luciole/Viandes séchées,7,"Jour 1; Des créatures ailées des enfers me pourchassaient; Je n'ai pu que fuir le plus vite possible et me cacher pendant plusieurs heures pour leur échapperJour 2; Une longue journée en montagne; C'était une longue journée de marcheJour 3; Une journée de balade en forêt; C'était une longue journée de marcheJour 4; Une cave sombre; J'avais de quoi m'éclairer, j'ai pu avancer... Je crois avoir vu quelque chose bouger !; Un vampire ! J'avais de quoi le combattre"
adsuesco-subvenio-adfero-curto-optio-curis,Armure en pierre/Lait/Bouclier en bois/Baguette de pain/Gourde d'eau/Hibou/Dague/Torche/Fiole remplie de luciole/Viandes séchées,5,"Jour 1; Un bon endroit pour faire une pause; J'avais pu rallumer ce vieux feu de camp; C'était le bon moment pour un bon repas; Il était temps de reprendre la routeJour 2; Un chasseur de trésors s'est présenté à moi; Il m'a donné une carte au trésor et m'a demandé de revenir le voir si je trouvais quelque chose; GET calamitas-tumultus-articulus-titulus-coerceo-vulgoGET speculum-decens-utor-bellicus-at-creatorGET cuppedia-usitas-ascisco-suspendo-aiunt-peccatusGET cui-antepono-asperiores-valens-a-victusJour 3; Une ferme tenue par un couple de personnes âgées; Le couple me proposait d'acheter quelques produits; Je n'avais malheureusement pas de quoi leur acheter des produits, ils m'ont quand même donné des œufs; Je n'avais pas de place dans mon sac pour les emporterJour 4; Un dragon dormait juste devant moi. Derrière lui se trouvait un trésor d'une valeur inestimable. Repartir vivant avec quelques pierres précieuses, c'était l'assurance d'une vie paisible; Je tenais à ma vie, il fallait que je parte rapidement d'ici"
aduro-magni-charisma-audacia-atavus-odio,Armure en pierre/Lait/Bouclier en bois/Baguette de pain/Gourde d'eau/Hibou/Dague/Torche/Fiole remplie de luciole/Viandes séchées,9,"Jour 1; Une ferme tenue par un couple de personnes âgées; Le couple me proposait d'acheter quelques produits; Je n'avais malheureusement pas de quoi leur acheter des produits, ils m'ont quand même donné des œufs; Je n'avais pas de place dans mon sac pour les emporterJour 2; Il faisait vraiment très sombre ici; J'avais de quoi m'éclairerJour 3; Un dragon dormait juste devant moi. Derrière lui se trouvait un trésor d'une valeur inestimable. Repartir vivant avec quelques pierres précieuses, c'était l'assurance d'une vie paisible; Je tenais à ma vie, il fallait que je parte rapidement d'iciJour 4; Un bon endroit pour faire une pause; J'avais pu rallumer ce vieux feu de camp; C'était le bon moment pour un bon repas; Il était temps de reprendre la routeJour 5; Une journée de balade en forêt; C'était une longue journée de marche"
altus-quaerat-coaegresco-cupressus-atque-creber,Armure en pierre/Lait/Bouclier en bois/Baguette de pain/Gourde d'eau/Hibou/Dague/Torche/Fiole remplie de luciole/Viandes séchées,6,"Jour 1; Une chasseuse de trésors s'est présentée à moi; Elle m'a donnée une carte au trésor et m'a demandée de revenir la voir si je trouvais quelque chose; GET suscipit-attonbitus-defessus-bonus-aestas-perferendisGET atque-arcesso-arbitro-ait-baiulus-verbumGET degenero-aureus-triduana-nesciunt-amicitia-depereoGET corroboro-virga-celer-candidus-coma-ciminatioJour 2; Dans des ruines abandonnées, un escalier descendait dans l'obscurité; L'exploration a été bien plus simple avec de la lumière; J'entendais des bruits qui provenaient du fond de la crypte; C'étaient des morts-vivants. Heureusement que j'avais de quoi me défendre; La tombe d'un roi ornée de pierres précieuses, elle était scellée par un sortilègeJour 3; Un loup !; J'étais suffisamment armé pour lui tenir têteJour 4; Une cave sombre; J'avais de quoi m'éclairer, j'ai pu avancer... Je crois avoir vu quelque chose bouger !; Un vampire ! J'avais de quoi le combattreJour 5; Un dragon dormait juste devant moi. Derrière lui se trouvait un trésor d'une valeur inestimable. Repartir vivant avec quelques pierres précieuses, c'était l'assurance d'une vie paisible; Je tenais à ma vie, il fallait que je parte rapidement d'ici"
approbo-colo-auctus-ultio-blandior-adipisci,Armure en pierre/Lait/Bouclier en bois/Baguette de pain/Gourde d'eau/Hibou/Dague/Torche/Fiole remplie de luciole/Viandes séchées,11,"Jour 1; Des créatures ailées des enfers me pourchassaient; Je n'ai pu que fuir le plus vite possible et me cacher pendant plusieurs heures pour leur échapperJour 2; Un collectionneur, il devrait pouvoir m'acheter quelques broutilles; Je n'avais rien pour lui malheureusementJour 3; Dans des ruines abandonnées, un escalier descendait dans l'obscurité; L'exploration a été bien plus simple avec de la lumière; J'entendais des bruits qui provenaient du fond de la crypte; C'étaient des morts-vivants. Heureusement que j'avais de quoi me défendre; La tombe d'un roi ornée de pierres précieuses, elle était scellée par un sortilègeJour 4; Devant moi se trouvait une rivière de lave, impossible de continuer sans traverser; Heureusement, j'avais de quoi me protéger; Un peu d'eau fraîche avec cette chaleur, un plaisirJour 5; Un bon endroit pour faire une pause; J'avais pu rallumer ce vieux feu de camp; C'était le bon moment pour un bon repas; Il était temps de reprendre la routeJour 6; Une cave sombre; J'avais de quoi m'éclairer, j'ai pu avancer... Je crois avoir vu quelque chose bouger !; Une vampire ! J'avais de quoi la combattre"
approbo-soleo-solio-iusto-tabula-hic,Armure en pierre/Lait/Bouclier en bois/Baguette de pain/Gourde d'eau/Hibou/Dague/Torche/Fiole remplie de luciole/Viandes séchées,3,"Jour 1; Une journée de balade en forêt; C'était une longue journée de marcheJour 2; Un village; Il y avait un grand bûcher au milieu d'un village, où ils pratiquaient la chasse aux sorciers; Ils ont trouvé du matériel de sorcier dans mes affaires, c'est fini pour moi !"
asperiores-deleo-voluptatem-voluptatem-vobis-ara,Armure en pierre/Lait/Bouclier en bois/Baguette de pain/Gourde d'eau/Hibou/Dague/Torche/Fiole remplie de luciole/Viandes séchées,0,"Jour 1; Un village; Il y avait un grand bûcher au milieu d'un village, où ils pratiquaient la chasse aux sorciers; Ils ont trouvé du matériel de sorcier dans mes affaires, c'est fini pour moi !"
atque-arcesso-arbitro-ait-baiulus-verbum,Armure en pierre/Lait/Bouclier en bois/Baguette de pain/Gourde d'eau/Hibou/Dague/Torche/Fiole remplie de luciole/Viandes séchées,0,"Jour 1; Un collectionneur, il devrait pouvoir m'acheter quelques broutilles; Je n'avais rien pour lui malheureusementJour 2; Un village; Il y avait un grand bûcher au milieu d'un village, où ils pratiquaient la chasse aux sorciers; Ils ont trouvé du matériel de sorcier dans mes affaires, c'est fini pour moi !"
Aztec,Armure en pierre/Lait/Bouclier en bois/Baguette de pain/Gourde d'eau/Hibou/Dague/Torche/Fiole remplie de luciole/Viandes séchées,0,Jour 1; Une énorme soucoupe en or maintenue par de grandes chaînes; J'ai essayé de déposer des objets dans la soucoupe mais rien ne s'est passé
blandior-utique-exercitationem-venustas-curto-patrocinor,Armure en pierre/Lait/Bouclier en bois/Baguette de pain/Gourde d'eau/Hibou/Dague/Torche/Fiole remplie de luciole/Viandes séchées,7,"Jour 1; Il faisait vraiment très sombre ici; J'avais de quoi m'éclairerJour 2; Une ferme tenue par un couple de personnes âgées; Le couple me proposait d'acheter quelques produits; Je n'avais malheureusement pas de quoi leur acheter des produits, ils m'ont quand même donné des œufs; Je n'avais pas de place dans mon sac pour les emporterJour 3; Une journée de balade en forêt; C'était une longue journée de marcheJour 4; Dans des ruines abandonnées, un escalier descendait dans l'obscurité; L'exploration a été bien plus simple avec de la lumière; J'entendais des bruits qui provenaient du fond de la crypte; C'étaient des morts-vivants. Heureusement que j'avais de quoi me défendre; La tombe d'un roi ornée de pierres précieuses, elle était scellée par un sortilège"
calamitas-tumultus-articulus-titulus-coerceo-vulgo,Armure en pierre/Lait/Bouclier en bois/Baguette de pain/Gourde d'eau/Hibou/Dague/Torche/Fiole remplie de luciole/Viandes séchées,13,"Jour 1; Devant moi se trouvait une rivière de lave, impossible de continuer sans traverser; Heureusement, j'avais de quoi me protéger; Un peu d'eau fraîche avec cette chaleur, un plaisirJour 2; Une longue journée en montagne; C'était une longue journée de marcheJour 3; Dans des ruines abandonnées, un escalier descendait dans l'obscurité; L'exploration a été bien plus simple avec de la lumière; J'entendais des bruits qui provenaient du fond de la crypte; C'étaient des morts-vivants. Heureusement que j'avais de quoi me défendre; La tombe d'un roi ornée de pierres précieuses, elle était scellée par un sortilègeJour 4; Un bon endroit pour faire une pause; J'avais pu rallumer ce vieux feu de camp; C'était le bon moment pour un bon repas; Il était temps de reprendre la routeJour 5; Une ferme tenue par un couple de personnes âgées; Le couple me proposait d'acheter quelques produits; Je n'avais malheureusement pas de quoi leur acheter des produits, ils m'ont quand même donné des œufs; Je n'avais pas de place dans mon sac pour les emporter"
canis-vapulus-recusandae-tertius-umquam-aspernatur,Armure en pierre/Lait/Bouclier en bois/Baguette de pain/Gourde d'eau/Hibou/Dague/Torche/Fiole remplie de luciole/Viandes séchées,1,"Jour 1; Je me baladais dans un marché, au milieu de la foule, quand j'ai entendu un cri dans ma direction 'Au voleur !'; Heureusement, j'avais de quoi me défendre ! Il est reparti bredouilleJour 2; Des créatures ailées des enfers me pourchassaient; Je n'ai pu que fuir le plus vite possible et me cacher pendant plusieurs heures pour leur échapperJour 3; Un village; Il y avait un grand bûcher au milieu d'un village, où ils pratiquaient la chasse aux sorciers; Ils ont trouvé du matériel de sorcier dans mes affaires, c'est fini pour moi !"
caveo-depono-adipiscor-abduco-ancilla-curiositas,Armure en pierre/Lait/Bouclier en bois/Baguette de pain/Gourde d'eau/Hibou/Dague/Torche/Fiole remplie de luciole/Viandes séchées,6,"Jour 1; Dans des ruines abandonnées, un escalier descendait dans l'obscurité; L'exploration a été bien plus simple avec de la lumière; J'entendais des bruits qui provenaient du fond de la crypte; C'étaient des morts-vivants. Heureusement que j'avais de quoi me défendre; La tombe d'un roi ornée de pierres précieuses, elle était scellée par un sortilègeJour 2; Une falaise se dressait devant moi; Je ferais mieux de trouver un nouveau passageJour 3; Une journée de balade en forêt; C'était une longue journée de marche"
caveo-tametsi-crur-velit-vesper-casus,Armure en pierre/Lait/Bouclier en bois/Baguette de pain/Gourde d'eau/Hibou/Dague/Torche/Fiole remplie de luciole/Viandes séchées,12,"Jour 1; Un château abandonné au milieu d'une forêt; Il ne semblait n'y avoir personne dans ce château, je pourrais peut-être trouver un endroit où m'installer pour la nuit; Je me suis installé·e dans une chambre à l'abri du vent et allumé un feu; J'entendais un bruit provenant du sous-sol du château, on aurait dit des bruits de pas et de métal qui s'entrechoquaient; En arrivant au sous-sol, je suis tombé·e sur des armures animées par la magie, elles protégeaient probablement quelque chose; J'ai poussé une porte piégée et une flèche sortie d'un mur s'est plantée dans mon bouclier; Derrière la porte se trouvait une salle au trésor, j'y ai trouvé une petite statuette en or particulièrement sublime; Je ne pouvais malheureusement pas l'emporter avec moiJour 2; Dans des ruines abandonnées, un escalier descendait dans l'obscurité; L'exploration a été bien plus simple avec de la lumière; J'entendais des bruits qui provenaient du fond de la crypte; C'étaient des morts-vivants. Heureusement que j'avais de quoi me défendre; La tombe d'un roi ornée de pierres précieuses, elle était scellée par un sortilègeJour 3; Je me baladais dans un marché, au milieu de la foule, quand j'ai entendu un cri dans ma direction 'Au voleur !'; Heureusement, j'avais de quoi me défendre ! Il est reparti bredouilleJour 4; Une longue journée en montagne; C'était une longue journée de marcheJour 5; Un village; Il y avait un grand bûcher au milieu d'un village, où ils pratiquaient la chasse aux sorciers; Ils ont trouvé du matériel de sorcier dans mes affaires, c'est fini pour moi !"
cetera-claustrum-deporto-talis-capitulus-depromo,Armure en pierre/Lait/Bouclier en bois/Baguette de pain/Gourde d'eau/Hibou/Dague/Torche/Fiole remplie de luciole/Viandes séchées,16,"Jour 1; Dans des ruines abandonnées, un escalier descendait dans l'obscurité; L'exploration a été bien plus simple avec de la lumière; J'entendais des bruits qui provenaient du fond de la crypte; C'étaient des morts-vivants. Heureusement que j'avais de quoi me défendre; La tombe d'un roi ornée de pierres précieuses, elle était scellée par un sortilègeJour 2; Un loup !; J'étais suffisamment armé pour lui tenir têteJour 3; Une journée de balade en forêt; C'était une longue journée de marcheJour 4; Un bon endroit pour faire une pause; J'avais pu rallumer ce vieux feu de camp; C'était le bon moment pour un bon repas; Il était temps de reprendre la routeJour 5; Une longue journée en montagne; C'était une longue journée de marche"
cognatus-ciminatio-baiulus-vester-eligendi-capitulus,Armure en pierre/Lait/Bouclier en bois/Baguette de pain/Gourde d'eau/Hibou/Dague/Torche/Fiole remplie de luciole/Viandes séchées,12,"Jour 1; Il faisait vraiment très sombre ici; J'avais de quoi m'éclairerJour 2; Une grotte; J'avais de quoi m'éclairer, j'ai pu avancer... Je crois avoir vu quelque chose bouger !; Une vampire ! J'avais de quoi la combattreJour 3; Une journée de balade en forêt; C'était une longue journée de marcheJour 4; Devant moi se trouvait une rivière de lave, impossible de continuer sans traverser; Heureusement, j'avais de quoi me protéger; Un peu d'eau fraîche avec cette chaleur, un plaisirJour 5; Un bon endroit pour faire une pause; J'avais pu rallumer ce vieux feu de camp; C'était le bon moment pour un bon repas; Il était temps de reprendre la route"
concido-attero-averto-thymbra-cedo-quam,Armure en pierre/Lait/Bouclier en bois/Baguette de pain/Gourde d'eau/Hibou/Dague/Torche/Fiole remplie de luciole/Viandes séchées,11,"Jour 1; Une longue journée en montagne; C'était une longue journée de marcheJour 2; Des loups !; Ils étaient trop nombreux pour moi...; Mais mon animal m'a permis faire diversion et de m'échapperJour 3; Je me baladais dans un marché, au milieu de la foule, quand j'ai entendu un cri dans ma direction 'Au voleur !'; Heureusement, j'avais de quoi me défendre ! Il est reparti bredouilleJour 4; Un chasseur de trésors s'est présenté à moi; Il m'a donné une carte au trésor et m'a demandé de revenir le voir si je trouvais quelque chose; GET deprecator-torrens-complectus-desidero-apostolus-stabilisGET adsuesco-subvenio-adfero-curto-optio-curisGET admitto-natus-cubo-censura-antepono-condicoGET somnus-cupressus-crapula-creptio-cohaero-cariesJour 5; Un château abandonné au milieu d'une forêt; Il ne semblait n'y avoir personne dans ce château, je pourrais peut-être trouver un endroit où m'installer pour la nuit; Je me suis installé·e dans une chambre à l'abri du vent et allumé un feu; J'entendais un bruit provenant du sous-sol du château, on aurait dit des bruits de pas et de métal qui s'entrechoquaient; En arrivant au sous-sol, je suis tombé·e sur des armures animées par la magie, elles protégeaient probablement quelque chose; J'ai poussé une porte piégée et une flèche sortie d'un mur s'est plantée dans mon bouclier; Derrière la porte se trouvait une salle au trésor, j'y ai trouvé une petite statuette en or particulièrement sublime; Je ne pouvais malheureusement pas l'emporter avec moi"
corroboro-virga-celer-candidus-coma-ciminatio,Armure en pierre/Lait/Bouclier en bois/Baguette de pain/Gourde d'eau/Hibou/Dague/Torche/Fiole remplie de luciole/Viandes séchées,7,"Jour 1; Une ferme tenue par un couple de personnes âgées; Le couple me proposait d'acheter quelques produits; Je n'avais malheureusement pas de quoi leur acheter des produits, ils m'ont quand même donné des œufs; Je n'avais pas de place dans mon sac pour les emporterJour 2; Des loups !; Ils étaient trop nombreux pour moi...; Mais mon animal m'a permis faire diversion et de m'échapperJour 3; Devant moi se trouvait une rivière de lave, impossible de continuer sans traverser; Heureusement, j'avais de quoi me protéger; Un peu d'eau fraîche avec cette chaleur, un plaisirJour 4; Un collectionneur, il devrait pouvoir m'acheter quelques broutilles; Je n'avais rien pour lui malheureusementJour 5; Un chasseur de trésors s'est présenté à moi; Il m'a donné une carte au trésor et m'a demandé de revenir le voir si je trouvais quelque chose; GET adimpleo-adficio-amplus-ascit-volva-contraGET venustas-coniuratio-tamen-aureus-ubi-asperioresJour 6; Un dragon dormait juste devant moi. Derrière lui se trouvait un trésor d'une valeur inestimable. Repartir vivant avec quelques pierres précieuses, c'était l'assurance d'une vie paisible; Je tenais à ma vie, il fallait que je parte rapidement d'iciJour 7; Une journée de balade en forêt; C'était une longue journée de marche"
coruscus-nemo-victoria-conservo-tamen-alias,Armure en pierre/Lait/Bouclier en bois/Baguette de pain/Gourde d'eau/Hibou/Dague/Torche/Fiole remplie de luciole/Viandes séchées,5,"Jour 1; Un bon endroit pour faire une pause; J'avais pu rallumer ce vieux feu de camp; C'était le bon moment pour un bon repas; Il était temps de reprendre la routeJour 2; Un village; Il y avait un grand bûcher au milieu d'un village, où ils pratiquaient la chasse aux sorciers; Ils ont trouvé du matériel de sorcier dans mes affaires, c'est fini pour moi !"
cui-antepono-asperiores-valens-a-victus,Armure en pierre/Lait/Bouclier en bois/Baguette de pain/Gourde d'eau/Hibou/Dague/Torche/Fiole remplie de luciole/Viandes séchées,2,"Jour 1; Devant moi se trouvait une rivière de lave, impossible de continuer sans traverser; Heureusement, j'avais de quoi me protéger; Un peu d'eau fraîche avec cette chaleur, un plaisirJour 2; Un village; Il y avait un grand bûcher au milieu d'un village, où ils pratiquaient la chasse aux sorciers; Ils ont trouvé du matériel de sorcier dans mes affaires, c'est fini pour moi !"
cuppedia-usitas-ascisco-suspendo-aiunt-peccatus,Armure en pierre/Lait/Bouclier en bois/Baguette de pain/Gourde d'eau/Hibou/Dague/Torche/Fiole remplie de luciole/Viandes séchées,6,"Jour 1; Des créatures ailées des enfers me pourchassaient; Je n'ai pu que fuir le plus vite possible et me cacher pendant plusieurs heures pour leur échapperJour 2; Il faisait vraiment très sombre ici; J'avais de quoi m'éclairerJour 3; Un collectionneur, il devrait pouvoir m'acheter quelques broutilles; Je n'avais rien pour lui malheureusementJour 4; Un dragon dormait juste devant moi. Derrière lui se trouvait un trésor d'une valeur inestimable. Repartir vivant avec quelques pierres précieuses, c'était l'assurance d'une vie paisible; Je tenais à ma vie, il fallait que je parte rapidement d'iciJour 5; Un château abandonné au milieu d'une forêt; Il ne semblait n'y avoir personne dans ce château, je pourrais peut-être trouver un endroit où m'installer pour la nuit; Je me suis installé·e dans une chambre à l'abri du vent et allumé un feu; J'entendais un bruit provenant du sous-sol du château, on aurait dit des bruits de pas et de métal qui s'entrechoquaient; En arrivant au sous-sol, je suis tombé·e sur des armures animées par la magie, elles protégeaient probablement quelque chose; J'ai poussé une porte piégée et une flèche sortie d'un mur s'est plantée dans mon bouclier; Derrière la porte se trouvait une salle au trésor, j'y ai trouvé une petite statuette en or particulièrement sublime; Je ne pouvais malheureusement pas l'emporter avec moi"
curtus-abbas-accommodo-ipsam-in-volo,Armure en pierre/Lait/Bouclier en bois/Baguette de pain/Gourde d'eau/Hibou/Dague/Torche/Fiole remplie de luciole/Viandes séchées,6,"Jour 1; Une falaise se dressait devant moi; Je ferais mieux de trouver un nouveau passageJour 2; Dans des ruines abandonnées, un escalier descendait dans l'obscurité; L'exploration a été bien plus simple avec de la lumière; J'entendais des bruits qui provenaient du fond de la crypte; C'étaient des morts-vivants. Heureusement que j'avais de quoi me défendre; La tombe d'un roi ornée de pierres précieuses, elle était scellée par un sortilègeJour 3; Des créatures ailées des enfers me pourchassaient; Je n'ai pu que fuir le plus vite possible et me cacher pendant plusieurs heures pour leur échapperJour 4; Un dragon dormait juste devant moi. Derrière lui se trouvait un trésor d'une valeur inestimable. Repartir vivant avec quelques pierres précieuses, c'était l'assurance d'une vie paisible; Je tenais à ma vie, il fallait que je parte rapidement d'iciJour 5; Une longue journée en montagne; C'était une longue journée de marcheJour 6; Un collectionneur, il devrait pouvoir m'acheter quelques broutilles; Je n'avais rien pour lui malheureusement"
defaeco-thema-aestivus-debeo-damnatio-patior,Armure en pierre/Lait/Bouclier en bois/Baguette de pain/Gourde d'eau/Hibou/Dague/Torche/Fiole remplie de luciole/Viandes séchées,4,"Jour 1; Il faisait vraiment très sombre ici; J'avais de quoi m'éclairerJour 2; Dans des ruines abandonnées, un escalier descendait dans l'obscurité; L'exploration a été bien plus simple avec de la lumière; J'entendais des bruits qui provenaient du fond de la crypte; C'étaient des morts-vivants. Heureusement que j'avais de quoi me défendre; La tombe d'un roi ornée de pierres précieuses, elle était scellée par un sortilègeJour 3; Un village; Il y avait un grand bûcher au milieu d'un village, où ils pratiquaient la chasse aux sorciers; Ils ont trouvé du matériel de sorcier dans mes affaires, c'est fini pour moi !"
